day 0,day 1,day 2,day 3,day 4,day 5,day 6,day 7,day 8,day 9,day 10,day 11,day 12,day 13,day 14,day 15,day 16,day 17,day 18,day 19,day 20,day 21,day 22,day 23,day 24,day 25,day 26,day 27,day 28,day 29,day 30,day 31,day 32,day 33,day 34,day 35,day 36,day 37,day 38,day 39,day 40,day 41,day 42,day 43,day 44,day 45,day 46,day 47,day 48,day 49,day 50,day 51,day 52,day 53,day 54,day 55,day 56,day 57,day 58,day 59,day 60,day 61,day 62,day 63,day 64,day 65,day 66,day 67,day 68,day 69,day 70,day 71,day 72,day 73,day 74,day 75,day 76,day 77,day 78,day 79,day 80,day 81,day 82,day 83,day 84,day 85,day 86,day 87,day 88,day 89,day 90,day 91,day 92,day 93,Median
57.8,60.4,62.6,64.8,68.0,73.75,77.30000000000001,79.5,80.80000000000001,81.6,81.85,81.80000000000001,80.5,78.80000000000001,75.45,71.69999999999999,68.05000000000001,63.25,58.7,56.0,56.65,57.85,59.25,60.7,62.15,63.85,66.1,68.1,70.85,75.69999999999999,79.8,82.35,83.1,83.65,83.65,83.05000000000001,81.4,79.55,76.44999999999999,73.0,68.65,62.55,58.55,56.8,57.3,58.55,59.55,60.75,61.9,63.0,64.3,66.4,68.85,73.75,78.0,80.6,82.05000000000001,82.2,82.0,80.95,79.4,77.1,73.7,68.94999999999999,64.05,59.95,55.15,54.55,55.4,56.4,57.25,58.15,59.2,60.5,61.8,63.85,66.25,68.45,73.35,76.15,77.55,77.94999999999999,77.30000000000001,75.75,73.4,70.65,67.05,62.7,58.55,53.7,50.55,50.75,51.3,51.5,68.025
56.45,58.35,60.6,62.8,64.95,68.35,73.9,77.3,79.6,81.0,81.75,81.85,81.9,80.65,78.75,75.5,71.69999999999999,68.3,63.3,58.75,56.1,56.85,57.9,59.35,60.85,62.35,63.95,66.1,68.15,70.75,75.8,79.9,82.35,83.1,83.65,83.6,82.95,81.25,79.4,76.4,72.75,68.45,62.35,58.25,56.75,57.25,58.45,59.35,60.6,61.8,62.85,64.3,66.4,68.9,73.75,77.85,80.75,82.0,82.25,81.95,80.95,79.25,76.9,73.65,68.95,63.75,59.6,55.1,54.5,55.3,56.15,57.1,57.95,59.2,60.5,61.75,63.55,65.8,68.1,72.9,75.75,77.4,77.65,77.05,75.15,72.85,70.1,66.75,62.35,58.2,53.4,50.150000000000006,50.45,51.05,68.125
55.35,56.85,58.55,60.9,63.0,65.05,68.55,74.05000000000001,77.30000000000001,79.65,80.94999999999999,81.95,82.1,82.0,80.7,78.8,75.55,71.94999999999999,68.4,63.3,58.9,56.05,57.05,58.05,59.65,61.05,62.400000000000006,64.15,66.19999999999999,68.15,70.80000000000001,75.9,80.0,82.35,83.3,83.25,83.5,82.65,81.25,79.35,76.19999999999999,72.45,68.30000000000001,62.25,58.05,56.650000000000006,57.2,58.3,59.2,60.35,61.65,62.8,64.25,66.4,68.9,73.8,78.05,80.5,82.0,82.2,81.75,80.9,79.15,76.7,73.55000000000001,68.75,63.650000000000006,59.35,55.0,54.35,55.0,55.85,56.9,57.95,59.05,60.150000000000006,61.4,63.0,65.25,67.7,72.4,75.30000000000001,77.2,77.25,76.45,74.7,72.35,69.55,66.25,62.0,57.55,52.900000000000006,49.8,50.25,67.92500000000001
54.05,55.55,57.150000000000006,58.85,61.1,63.3,65.25,68.7,74.15,77.35,79.5,80.94999999999999,82.19999999999999,82.35,81.9,80.75,78.75,75.65,72.1,68.55000000000001,63.3,59.0,56.3,57.1,58.3,59.8,61.2,62.55,64.25,66.3,68.05000000000001,70.9,75.85,80.1,82.3,83.55,83.35,83.1,82.6,81.3,79.25,75.95,72.25,68.1,62.1,57.9,56.5,57.05,58.150000000000006,59.1,60.2,61.5,62.6,64.35,66.4,69.05,73.7,78.15,80.4,81.75,82.15,81.7,80.7,79.05,76.6,73.35,68.65,63.4,59.1,54.8,54.150000000000006,54.8,55.7,56.65,57.85,58.75,59.85,61.1,62.65,64.75,67.25,71.9,74.9,76.65,76.80000000000001,75.85,74.3,72.1,69.1,65.75,61.75,57.0,52.55,49.7,67.65
53.2,54.45,55.9,57.5,59.2,61.3,63.6,65.5,68.95,73.9,77.15,79.44999999999999,81.25,82.19999999999999,82.15,81.85,80.69999999999999,78.75,75.9,72.19999999999999,68.65,63.3,59.2,56.4,57.3,58.45,60.1,61.35,62.7,64.3,66.35,67.95,70.85,75.75,80.0,81.9,83.44999999999999,83.55,82.95,82.5,81.15,79.0,75.7,72.0,67.85,62.05,57.75,56.45,57.0,58.05,58.900000000000006,59.95,61.3,62.45,64.3,66.4,69.1,73.6,78.0,80.1,81.6,82.1,81.65,80.75,79.1,76.45,73.1,68.4,63.2,58.8,54.55,53.85,54.6,55.6,56.55,57.650000000000006,58.55,59.6,61.05,62.35,64.2,66.75,71.4,74.45,75.95,76.3,75.35,73.8,71.75,68.5,65.25,61.400000000000006,56.85,52.4,67.3
52.9,53.55,54.6,56.2,57.6,59.3,61.55,63.9,65.75,69.05,73.8,77.3,79.55,81.5,82.1,82.2,81.94999999999999,80.80000000000001,78.8,76.05,72.35,68.65,63.25,59.3,56.55,57.5,58.55,60.3,61.55,62.8,64.44999999999999,66.3,67.9,70.85,75.7,79.69999999999999,81.75,82.95,83.7,82.75,82.2,80.9,78.8,75.55,71.8,67.6,62.1,57.55,56.4,57.0,58.05,58.8,59.8,61.2,62.3,64.15,66.45,69.1,73.25,77.85,79.95,81.45,82.1,81.7,80.6,78.9,76.25,72.9,68.25,63.0,58.6,54.35,53.650000000000006,54.650000000000006,55.5,56.4,57.2,58.3,59.35,60.75,62.05,63.75,66.35,71.05000000000001,73.94999999999999,75.44999999999999,75.9,74.85,73.3,71.2,68.1,64.85,61.15,56.6,67.025
55.8,53.25,53.75,54.9,56.3,57.75,59.5,61.65,64.1,66.05,69.19999999999999,73.94999999999999,77.6,79.6,81.55,82.05000000000001,82.1,82.05000000000001,80.95,79.1,76.05,72.44999999999999,68.75,63.25,59.45,56.7,57.6,58.75,60.45,61.6,62.8,64.55,66.19999999999999,67.9,70.75,75.69999999999999,79.55000000000001,81.44999999999999,82.69999999999999,83.55,82.7,81.85,80.69999999999999,78.65,75.35,71.65,67.35,61.9,57.45,56.4,57.1,58.0,58.7,59.8,61.15,62.3,64.19999999999999,66.5,69.05000000000001,73.0,77.75,79.9,81.55000000000001,82.05000000000001,81.45,80.6,78.65,75.9,72.75,68.1,62.8,58.4,54.1,53.6,54.6,55.5,56.2,56.85,57.8,58.95,60.25,61.7,63.35,66.0,70.6,73.65,75.0,75.55,74.5,72.65,70.8,67.8,64.7,60.8,66.925
59.0,56.0,53.5,53.900000000000006,55.0,56.5,58.1,59.650000000000006,61.8,64.25,66.3,69.4,74.15,77.65,79.75,81.3,81.95,82.1,82.15,81.1,79.19999999999999,76.25,72.5,68.85,63.35,59.55,57.0,57.75,58.9,60.5,61.650000000000006,62.900000000000006,64.55,66.1,67.8,70.95,75.65,79.35,81.35,82.45,83.5,82.7,81.75,80.6,78.44999999999999,75.2,71.5,67.05,62.0,57.2,56.4,57.0,57.7,58.65,59.7,61.2,62.3,64.1,66.35,68.9,72.55,77.65,80.05,81.5,81.9,81.05000000000001,80.30000000000001,78.45,75.65,72.6,67.9,62.6,58.15,53.7,53.5,54.4,55.45,56.15,56.650000000000006,57.4,58.650000000000006,59.8,61.35,63.1,65.6,70.15,73.35,74.69999999999999,75.05,74.0,72.25,70.45,67.6,64.6,66.69999999999999
63.75,59.3,56.3,53.650000000000006,54.25,55.1,56.85,58.3,59.8,61.9,64.35,66.45,69.5,74.2,77.7,79.85,81.15,81.95,82.2,82.30000000000001,81.3,79.25,76.35,72.55,69.0,63.4,59.45,57.05,57.9,59.05,60.55,61.6,63.0,64.6,66.0,67.85,71.0,75.45,79.35,81.35,82.44999999999999,83.30000000000001,82.2,81.75,80.35,78.4,75.19999999999999,71.35,66.80000000000001,61.95,57.1,56.3,56.95,57.55,58.65,59.7,61.15,62.25,64.05,66.3,68.85,72.25,77.4,80.1,81.3,81.35,80.94999999999999,79.95,78.25,75.55,72.4,67.55000000000001,62.400000000000006,58.1,53.3,53.35,54.2,55.25,55.900000000000006,56.4,57.0,58.25,59.4,61.05,62.8,65.2,69.85,72.94999999999999,74.4,74.45,73.65,72.0,70.4,67.35,66.625
67.9,64.05,59.5,56.7,53.8,54.45,55.35,56.95,58.45,60.0,61.9,64.45,66.55,69.6,74.25,77.95,80.1,81.25,81.85,82.25,82.4,81.35,79.4,76.5,72.55000000000001,69.1,63.35,59.400000000000006,57.05,58.0,59.05,60.55,61.6,62.95,64.55,65.95,67.75,70.80000000000001,75.15,79.25,81.3,82.3,83.15,81.95,81.55000000000001,80.25,78.44999999999999,75.05000000000001,71.25,66.75,61.9,56.9,56.25,56.85,57.4,58.6,59.65,61.0,62.150000000000006,64.0,66.15,68.7,72.0,77.35,79.75,81.05000000000001,80.85,80.8,79.75,78.05000000000001,75.4,72.05000000000001,67.25,62.35,57.8,53.35,53.150000000000006,53.9,54.95,55.75,56.2,56.7,57.85,59.05,60.45,62.55,64.80000000000001,69.4,72.75,74.05,74.05,73.4,71.85,70.15,66.65
