station _1,station _10,station _100,station _101,station _102,station _103,station _104,station _105,station _106,station _107,station _108,station _109,station _11,station _110,station _111,station _112,station _113,station _114,station _115,station _116,station _117,station _118,station _119,station _12,station _120,station _121,station _122,station _123,station _124,station _125,station _126,station _127,station _128,station _129,station _13,station _130,station _131,station _132,station _133,station _134,station _135,station _136,station _137,station _138,station _139,station _14,station _140,station _141,station _142,station _143,station _144,station _145,station _146,station _147,station _148,station _149,station _15,station _150,station _151,station _152,station _153,station _154,station _155,station _156,station _157,station _158,station _159,station _16,station _160,station _161,station _162,station _163,station _164,station _165,station _166,station _167,station _168,station _17,station _18,station _19,station _2,station _20,station _21,station _22,station _23,station _24,station _25,station _26,station _27,station _28,station _29,station _3,station _30,station _31,station _32,station _33,station _34,station _35,station _36,station _37,station _38,station _39,station _4,station _40,station _41,station _42,station _43,station _44,station _45,station _46,station _47,station _48,station _49,station _5,station _50,station _51,station _52,station _53,station _54,station _55,station _56,station _57,station _58,station _59,station _6,station _60,station _61,station _62,station _63,station _64,station _65,station _66,station _67,station _68,station _69,station _7,station _70,station _71,station _72,station _73,station _74,station _75,station _76,station _77,station _78,station _79,station _8,station _80,station _81,station _82,station _83,station _84,station _85,station _86,station _87,station _88,station _89,station _9,station _90,station _91,station _92,station _93,station _94,station _95,station _96,station _97,station _98,station _99
13.11111111111111,16.555555555555554,9.833333333333334,12.111111111111107,25.72222222222222,24.05555555555556,16.77777777777778,22.88888888888889,28.666666666666664,15.499999999999998,14.888888888888888,26.27777777777777,27.0,26.0,15.444444444444445,22.38888888888889,19.55555555555556,16.166666666666668,22.83333333333333,28.88888888888889,12.0,28.166666666666668,19.444444444444443,15.666666666666668,18.33333333333333,24.77777777777777,26.166666666666664,22.38888888888889,25.611111111111107,16.444444444444446,29.05555555555556,14.944444444444445,26.611111111111114,15.277777777777777,14.27777777777778,19.111111111111114,15.277777777777777,11.333333333333332,21.5,24.33333333333333,13.38888888888889,17.555555555555557,17.388888888888886,20.33333333333333,22.88888888888889,17.0,21.27777777777777,16.222222222222225,20.611111111111107,13.499999999999998,22.88888888888889,21.222222222222225,13.277777777777777,14.833333333333334,24.111111111111114,13.555555555555554,18.38888888888889,15.333333333333334,17.77777777777778,20.500000000000004,14.666666666666666,11.61111111111111,13.833333333333332,14.333333333333332,22.77777777777778,14.333333333333332,23.61111111111111,24.05555555555556,19.833333333333336,13.277777777777777,19.166666666666668,15.777777777777777,13.61111111111111,13.61111111111111,21.222222222222225,13.166666666666668,24.55555555555556,22.77777777777778,14.166666666666666,12.22222222222222,18.444444444444446,23.111111111111107,24.05555555555556,13.166666666666668,20.500000000000004,14.444444444444445,13.944444444444445,13.38888888888889,16.88888888888889,28.666666666666664,18.722222222222225,11.77777777777778,15.666666666666668,25.166666666666664,16.166666666666668,16.166666666666668,16.61111111111111,19.61111111111111,22.444444444444446,23.000000000000004,20.38888888888889,14.388888888888888,24.388888888888893,14.72222222222222,17.61111111111111,22.22222222222222,22.55555555555556,23.38888888888889,23.444444444444446,12.555555555555555,20.88888888888889,15.499999999999998,19.0,18.22222222222222,18.833333333333336,12.166666666666666,20.500000000000004,21.83333333333333,19.22222222222221,24.88888888888889,25.444444444444443,13.166666666666668,19.0,12.611111111111112,16.555555555555554,14.888888888888888,13.722222222222223,23.111111111111107,12.611111111111112,13.166666666666668,13.944444444444445,15.333333333333334,22.333333333333336,19.22222222222221,21.44444444444444,26.72222222222221,19.166666666666668,21.333333333333336,18.444444444444446,11.055555555555555,8.666666666666668,14.444444444444445,12.777777777777777,22.77777777777778,19.55555555555556,23.444444444444446,20.944444444444446,15.22222222222222,15.499999999999998,26.666666666666664,12.27777777777778,14.333333333333332,18.33333333333333,21.44444444444444,22.11111111111111,14.5,18.22222222222222,27.27777777777777,19.61111111111111,20.38888888888889,16.555555555555554,26.944444444444443,20.222222222222225,29.55555555555556,10.833333333333334,29.611111111111107,17.22222222222222,20.888888888888886
12.388888888888888,16.277777777777775,9.388888888888888,11.61111111111111,25.222222222222225,24.33333333333333,16.277777777777775,21.38888888888889,30.0,15.055555555555555,16.277777777777775,26.166666666666664,27.166666666666668,26.05555555555556,15.277777777777777,22.722222222222225,20.55555555555556,15.944444444444446,23.166666666666668,28.94444444444444,11.333333333333332,27.83333333333333,19.22222222222221,15.777777777777777,19.5,25.0,26.44444444444444,23.444444444444446,25.83333333333333,18.33333333333333,28.111111111111107,16.5,26.333333333333336,15.0,13.944444444444445,18.61111111111111,14.77777777777778,10.944444444444446,22.444444444444446,25.05555555555555,12.833333333333334,16.944444444444443,16.555555555555554,21.11111111111111,23.33333333333333,16.666666666666668,20.55555555555556,15.999999999999998,19.5,13.22222222222222,22.55555555555556,22.166666666666668,13.166666666666668,14.555555555555555,24.166666666666664,13.666666666666668,17.83333333333333,15.055555555555555,18.94444444444444,19.77777777777777,14.388888888888888,11.555555555555554,13.61111111111111,14.166666666666666,21.222222222222225,13.944444444444445,24.33333333333333,23.77777777777777,21.611111111111114,12.88888888888889,18.833333333333336,15.38888888888889,13.277777777777777,13.555555555555554,19.61111111111111,12.88888888888889,24.666666666666668,23.05555555555556,16.11111111111111,12.166666666666666,21.0,22.61111111111111,24.22222222222221,12.88888888888889,20.166666666666664,16.222222222222225,13.61111111111111,13.166666666666668,16.666666666666668,29.27777777777778,18.38888888888889,11.277777777777777,15.38888888888889,25.444444444444443,15.88888888888889,15.88888888888889,16.333333333333332,21.222222222222225,22.0,22.55555555555556,19.944444444444446,13.833333333333332,25.166666666666664,14.388888888888888,17.5,23.000000000000004,23.77777777777777,22.88888888888889,24.166666666666664,12.27777777777778,22.11111111111111,15.277777777777777,18.38888888888889,18.05555555555556,18.5,12.055555555555555,21.222222222222225,21.333333333333336,20.88888888888889,25.38888888888889,25.38888888888889,12.88888888888889,18.55555555555556,14.000000000000002,18.77777777777777,14.77777777777778,15.499999999999998,24.05555555555556,12.5,12.999999999999998,13.666666666666668,15.055555555555555,22.22222222222222,18.88888888888889,20.88888888888889,26.888888888888893,20.05555555555556,21.55555555555556,18.94444444444444,11.500000000000002,8.499999999999998,15.61111111111111,12.5,21.944444444444443,21.27777777777777,22.944444444444443,20.500000000000004,17.22222222222222,15.22222222222222,27.5,12.0,14.055555555555554,17.88888888888889,22.88888888888889,22.22222222222222,14.166666666666666,17.88888888888889,27.111111111111107,18.277777777777786,22.722222222222225,16.055555555555554,26.77777777777778,17.666666666666664,29.33333333333333,10.0,29.72222222222222,16.72222222222222,19.444444444444443
11.77777777777778,15.999999999999998,9.055555555555554,11.11111111111111,23.88888888888889,24.388888888888893,15.833333333333332,20.611111111111107,31.0,14.77777777777778,18.33333333333333,25.72222222222222,27.05555555555556,25.944444444444446,15.111111111111112,22.77777777777778,21.222222222222225,15.777777777777777,23.38888888888889,28.55555555555556,10.88888888888889,27.38888888888889,19.33333333333333,17.5,21.333333333333336,24.944444444444446,26.333333333333336,24.166666666666664,25.83333333333333,20.444444444444443,26.888888888888893,18.55555555555556,25.83333333333333,16.055555555555554,14.333333333333332,18.166666666666668,14.222222222222223,10.88888888888889,23.000000000000004,25.500000000000004,12.27777777777778,16.555555555555554,15.666666666666668,21.72222222222221,23.38888888888889,16.38888888888889,19.72222222222222,15.72222222222222,18.88888888888889,12.999999999999998,22.27777777777777,22.88888888888889,13.277777777777777,14.5,23.88888888888889,15.499999999999998,17.5,15.0,19.88888888888889,19.166666666666668,14.166666666666666,11.333333333333332,13.499999999999998,14.27777777777778,19.05555555555556,13.555555555555554,24.666666666666668,23.111111111111107,23.277777777777786,12.555555555555555,18.5,15.055555555555555,12.999999999999998,13.277777777777777,17.555555555555557,12.666666666666664,24.611111111111107,23.111111111111107,17.77777777777778,12.333333333333334,23.277777777777786,21.83333333333333,23.94444444444444,12.666666666666664,19.77777777777777,18.111111111111107,13.38888888888889,13.444444444444446,16.555555555555554,29.666666666666668,18.22222222222222,10.944444444444446,15.166666666666664,25.27777777777778,15.666666666666668,15.61111111111111,16.055555555555554,22.77777777777778,21.611111111111114,22.27777777777777,19.61111111111111,13.333333333333332,25.666666666666668,14.222222222222223,17.27777777777778,23.666666666666664,24.666666666666668,22.27777777777777,24.611111111111107,12.0,23.05555555555556,14.944444444444445,17.88888888888889,17.88888888888889,18.166666666666668,13.555555555555554,21.611111111111114,20.83333333333333,22.55555555555556,25.611111111111107,24.72222222222222,12.666666666666664,18.166666666666668,15.833333333333332,20.83333333333333,15.999999999999998,17.388888888888886,24.72222222222222,12.666666666666664,13.499999999999998,13.444444444444446,15.444444444444445,21.888888888888893,18.666666666666664,19.61111111111111,26.611111111111114,20.777777777777786,21.44444444444444,19.27777777777778,13.166666666666668,9.611111111111107,16.944444444444443,12.27777777777778,20.88888888888889,22.666666666666664,21.888888888888893,20.166666666666664,18.833333333333336,15.0,28.111111111111107,11.555555555555554,13.777777777777777,17.444444444444443,24.05555555555556,22.11111111111111,14.000000000000002,17.555555555555557,26.611111111111114,17.444444444444443,24.833333333333336,15.555555555555555,26.166666666666664,16.444444444444446,28.38888888888889,9.5,29.388888888888893,16.222222222222225,18.499999999999996
11.500000000000002,15.666666666666668,11.444444444444445,10.666666666666668,20.777777777777786,24.05555555555556,16.222222222222225,19.944444444444446,31.77777777777778,15.111111111111112,20.444444444444443,24.944444444444446,26.44444444444444,25.38888888888889,16.666666666666668,22.5,21.72222222222221,15.72222222222222,23.33333333333333,27.27777777777777,13.61111111111111,26.38888888888889,21.222222222222225,19.0,22.77777777777778,24.88888888888889,25.944444444444446,24.666666666666668,25.444444444444443,22.11111111111111,26.11111111111111,20.666666666666668,24.55555555555556,18.000000000000004,16.444444444444446,17.83333333333333,13.722222222222223,13.277777777777777,23.22222222222222,25.55555555555556,12.22222222222222,16.277777777777775,14.944444444444445,22.166666666666668,23.05555555555556,16.166666666666668,19.05555555555556,15.499999999999998,18.55555555555556,12.999999999999998,22.05555555555556,23.33333333333333,14.944444444444445,15.777777777777777,23.111111111111107,17.5,17.166666666666664,16.166666666666668,20.611111111111107,18.722222222222225,14.055555555555554,11.666666666666666,15.277777777777777,16.222222222222225,18.111111111111107,13.277777777777777,24.72222222222222,22.05555555555556,24.666666666666668,12.166666666666666,18.111111111111107,14.72222222222222,12.777777777777777,14.72222222222222,16.61111111111111,12.5,23.94444444444444,22.77777777777778,19.111111111111114,14.11111111111111,25.38888888888889,20.166666666666664,23.55555555555556,12.388888888888888,19.444444444444443,19.944444444444446,12.999999999999998,15.61111111111111,16.333333333333332,29.77777777777777,18.111111111111107,10.944444444444446,15.22222222222222,24.666666666666668,15.499999999999998,15.333333333333334,15.833333333333332,24.0,21.27777777777777,21.83333333333333,19.27777777777778,12.944444444444445,26.05555555555556,14.27777777777778,17.11111111111111,24.05555555555556,25.38888888888889,21.27777777777777,24.611111111111107,11.77777777777778,23.722222222222225,14.888888888888888,17.27777777777778,17.83333333333333,18.000000000000004,15.333333333333334,21.888888888888893,20.444444444444443,23.833333333333336,25.55555555555556,23.666666666666664,12.444444444444445,17.77777777777778,17.388888888888886,22.444444444444446,17.388888888888886,18.94444444444444,25.11111111111111,14.222222222222223,15.444444444444445,13.277777777777777,16.944444444444443,21.222222222222225,18.61111111111111,17.83333333333333,25.666666666666668,21.333333333333336,20.944444444444446,19.22222222222221,14.888888888888888,11.61111111111111,18.5,12.22222222222222,20.05555555555556,23.61111111111111,20.33333333333333,19.833333333333336,20.222222222222225,14.666666666666666,28.38888888888889,11.77777777777778,15.166666666666664,17.11111111111111,25.0,21.5,14.5,17.333333333333336,25.444444444444443,16.833333333333332,26.611111111111114,15.166666666666664,24.833333333333336,15.555555555555555,26.05555555555556,8.88888888888889,28.833333333333336,15.88888888888889,17.72222222222222
14.222222222222223,16.555555555555554,14.72222222222222,10.555555555555555,17.444444444444443,22.83333333333333,18.5,19.22222222222221,32.16666666666667,15.944444444444446,22.11111111111111,22.77777777777778,24.944444444444446,24.27777777777778,18.722222222222225,21.944444444444443,22.0,17.0,23.111111111111107,24.833333333333336,16.833333333333332,24.88888888888889,23.38888888888889,20.27777777777778,23.722222222222225,24.611111111111107,25.11111111111111,24.88888888888889,24.611111111111107,23.55555555555556,25.33333333333333,22.444444444444446,22.38888888888889,20.05555555555556,18.5,18.33333333333333,13.277777777777777,16.333333333333332,23.111111111111107,25.05555555555555,14.166666666666666,15.88888888888889,14.388888888888888,22.22222222222222,22.166666666666668,16.444444444444446,18.77777777777777,16.61111111111111,18.38888888888889,14.333333333333332,22.166666666666668,23.55555555555556,16.833333333333332,17.444444444444443,21.611111111111114,19.33333333333333,16.944444444444443,17.666666666666664,21.11111111111111,18.33333333333333,15.72222222222222,14.5,17.22222222222222,18.38888888888889,17.5,14.77777777777778,24.22222222222221,20.777777777777786,25.83333333333333,12.388888888888888,17.944444444444443,15.166666666666664,13.38888888888889,16.833333333333332,15.88888888888889,13.38888888888889,22.61111111111111,22.38888888888889,20.0,16.277777777777775,27.0,18.61111111111111,22.61111111111111,12.611111111111112,19.111111111111114,21.38888888888889,13.11111111111111,17.944444444444443,17.388888888888886,29.666666666666668,18.722222222222225,13.444444444444446,16.944444444444443,23.5,15.999999999999998,15.944444444444446,16.77777777777778,24.88888888888889,21.222222222222225,21.55555555555556,19.05555555555556,12.555555555555555,26.11111111111111,15.88888888888889,17.666666666666664,24.33333333333333,25.83333333333333,20.72222222222222,24.166666666666664,12.833333333333334,24.111111111111114,16.277777777777775,16.77777777777778,19.0,17.72222222222222,17.22222222222222,21.77777777777778,20.05555555555556,24.833333333333336,25.166666666666664,22.0,12.611111111111112,17.5,18.77777777777777,23.61111111111111,18.77777777777777,20.0,25.166666666666664,16.222222222222225,17.27777777777778,13.555555555555554,18.61111111111111,19.77777777777777,19.88888888888889,16.666666666666668,23.94444444444444,21.5,19.833333333333336,18.833333333333336,16.666666666666668,13.444444444444446,20.0,13.22222222222222,19.33333333333333,24.22222222222221,19.166666666666668,19.55555555555556,21.11111111111111,15.833333333333332,28.33333333333333,13.555555555555554,17.444444444444443,16.77777777777778,25.611111111111107,20.38888888888889,16.277777777777775,17.166666666666664,23.277777777777786,16.277777777777775,28.000000000000004,15.111111111111112,22.333333333333336,14.833333333333334,23.55555555555556,9.166666666666666,27.333333333333336,15.499999999999998,17.0
17.333333333333336,18.61111111111111,17.666666666666664,12.944444444444445,16.11111111111111,20.05555555555556,20.88888888888889,18.61111111111111,32.16666666666667,17.055555555555557,23.277777777777786,20.72222222222222,21.888888888888893,22.77777777777778,20.72222222222222,20.944444444444446,22.0,18.61111111111111,22.722222222222225,22.38888888888889,19.666666666666668,22.77777777777778,24.944444444444446,21.222222222222225,24.22222222222221,24.22222222222221,23.444444444444446,24.72222222222222,23.22222222222222,24.444444444444443,24.77777777777777,23.722222222222225,21.11111111111111,21.72222222222221,20.38888888888889,20.33333333333333,13.22222222222222,18.94444444444444,22.333333333333336,23.77777777777777,16.666666666666668,15.555555555555555,13.722222222222223,21.77777777777778,19.944444444444446,18.55555555555556,18.55555555555556,18.166666666666668,18.166666666666668,16.222222222222225,22.77777777777778,23.55555555555556,18.61111111111111,18.88888888888889,19.77777777777777,20.777777777777786,18.38888888888889,19.22222222222221,21.38888888888889,18.000000000000004,18.000000000000004,16.88888888888889,19.111111111111114,20.38888888888889,17.0,17.0,23.05555555555556,19.77777777777777,26.77777777777778,14.166666666666666,18.833333333333336,17.166666666666664,15.555555555555555,18.833333333333336,15.277777777777777,15.444444444444445,20.83333333333333,21.55555555555556,20.777777777777786,18.05555555555556,28.22222222222222,17.72222222222222,20.83333333333333,14.555555555555555,18.833333333333336,22.38888888888889,15.111111111111112,19.88888888888889,19.22222222222221,29.111111111111114,19.88888888888889,16.77777777777778,19.05555555555556,21.27777777777777,18.000000000000004,18.05555555555556,18.666666666666664,25.611111111111107,22.38888888888889,21.44444444444444,18.77777777777777,12.27777777777778,25.72222222222222,17.72222222222222,20.611111111111107,24.388888888888893,25.88888888888889,20.222222222222225,23.38888888888889,14.555555555555555,24.111111111111114,17.944444444444443,16.38888888888889,20.33333333333333,18.111111111111107,19.05555555555556,21.5,19.72222222222222,25.500000000000004,24.27777777777778,20.55555555555556,14.5,17.27777777777778,19.944444444444446,24.444444444444443,19.833333333333336,20.72222222222222,24.88888888888889,18.05555555555556,18.88888888888889,15.88888888888889,19.944444444444446,18.22222222222222,21.55555555555556,15.72222222222222,21.944444444444443,21.44444444444444,18.111111111111107,18.05555555555556,18.111111111111107,14.944444444444445,21.05555555555556,14.888888888888888,18.722222222222225,24.611111111111107,18.38888888888889,19.444444444444443,21.77777777777778,17.555555555555557,27.83333333333333,15.499999999999998,19.5,16.5,26.166666666666664,18.38888888888889,18.166666666666668,18.722222222222225,22.0,15.72222222222222,29.166666666666664,17.61111111111111,19.72222222222222,14.166666666666666,22.22222222222222,12.944444444444445,24.833333333333336,15.555555555555555,16.444444444444446
20.38888888888889,20.72222222222222,20.11111111111111,15.499999999999998,14.888888888888888,17.166666666666664,23.33333333333333,17.944444444444443,31.72222222222221,18.111111111111107,24.22222222222221,19.61111111111111,20.222222222222225,21.944444444444443,22.55555555555556,19.388888888888893,21.77777777777778,19.944444444444446,21.944444444444443,21.05555555555556,22.11111111111111,21.27777777777777,26.11111111111111,21.944444444444443,24.666666666666668,23.722222222222225,21.944444444444443,24.27777777777778,22.0,25.11111111111111,24.27777777777778,24.666666666666668,20.38888888888889,23.000000000000004,21.77777777777778,22.83333333333333,15.0,20.88888888888889,20.33333333333333,20.944444444444446,19.27777777777778,15.22222222222222,13.22222222222222,20.83333333333333,16.77777777777778,20.611111111111107,18.444444444444446,19.55555555555556,18.000000000000004,18.000000000000004,23.55555555555556,23.38888888888889,20.166666666666664,19.944444444444446,18.722222222222225,21.83333333333333,20.11111111111111,20.55555555555556,21.333333333333336,17.77777777777778,20.33333333333333,18.833333333333336,20.666666666666668,21.83333333333333,16.555555555555554,19.05555555555556,20.05555555555556,19.22222222222221,27.5,16.277777777777775,20.72222222222222,19.444444444444443,17.83333333333333,20.500000000000004,14.77777777777778,17.83333333333333,19.72222222222222,19.72222222222222,21.222222222222225,19.22222222222221,29.0,17.11111111111111,19.27777777777778,16.61111111111111,20.0,23.166666666666668,17.388888888888886,21.27777777777777,20.83333333333333,28.61111111111111,21.11111111111111,19.5,21.611111111111114,19.666666666666668,20.05555555555556,20.27777777777778,20.666666666666668,26.05555555555556,23.94444444444444,22.666666666666664,18.666666666666664,11.944444444444445,24.72222222222222,19.166666666666668,22.38888888888889,24.166666666666664,25.666666666666668,19.77777777777777,21.666666666666668,16.222222222222225,23.77777777777777,19.444444444444443,15.944444444444446,21.77777777777778,19.61111111111111,20.33333333333333,21.0,19.5,25.944444444444446,23.000000000000004,19.55555555555556,16.555555555555554,17.61111111111111,20.88888888888889,25.11111111111111,20.611111111111107,21.222222222222225,24.111111111111114,19.5,20.222222222222225,18.000000000000004,20.83333333333333,17.555555555555557,23.166666666666668,15.166666666666664,20.944444444444446,20.88888888888889,17.0,16.72222222222222,19.444444444444443,16.11111111111111,21.83333333333333,16.833333333333332,18.000000000000004,24.72222222222222,17.72222222222222,20.444444444444443,22.166666666666668,19.388888888888893,26.77777777777778,17.5,21.166666666666664,17.5,26.27777777777777,17.055555555555557,20.05555555555556,20.444444444444443,21.05555555555556,15.277777777777777,30.11111111111111,20.222222222222225,18.722222222222225,13.555555555555554,21.11111111111111,17.055555555555557,22.55555555555556,17.5,15.88888888888889
22.944444444444443,22.38888888888889,21.888888888888893,18.166666666666668,13.88888888888889,15.88888888888889,25.444444444444443,17.444444444444443,30.72222222222222,19.388888888888893,24.833333333333336,18.88888888888889,19.444444444444443,21.166666666666664,23.833333333333336,18.22222222222222,21.222222222222225,20.88888888888889,20.55555555555556,20.11111111111111,24.05555555555556,20.166666666666664,26.888888888888893,22.38888888888889,24.72222222222222,22.77777777777778,21.05555555555556,23.22222222222222,21.27777777777777,25.666666666666668,23.666666666666664,25.38888888888889,19.77777777777777,23.94444444444444,22.83333333333333,25.05555555555555,17.0,22.22222222222222,17.055555555555557,17.77777777777778,21.72222222222221,15.88888888888889,13.055555555555555,18.833333333333336,14.888888888888888,22.444444444444446,18.33333333333333,20.444444444444443,17.83333333333333,19.33333333333333,24.611111111111107,22.944444444444443,21.222222222222225,20.611111111111107,17.83333333333333,22.722222222222225,21.888888888888893,21.611111111111114,21.05555555555556,17.5,22.11111111111111,20.222222222222225,21.83333333333333,22.944444444444443,16.11111111111111,20.88888888888889,17.555555555555557,18.77777777777777,27.88888888888889,18.277777777777786,22.722222222222225,21.166666666666664,19.944444444444446,21.83333333333333,14.27777777777778,19.72222222222222,19.05555555555556,18.05555555555556,21.5,20.11111111111111,29.27777777777778,16.72222222222222,18.38888888888889,18.61111111111111,21.83333333333333,23.61111111111111,19.27777777777778,22.27777777777777,22.05555555555556,27.5,22.38888888888889,21.55555555555556,23.444444444444446,18.722222222222225,21.83333333333333,21.888888888888893,22.444444444444446,26.11111111111111,25.55555555555556,24.22222222222221,20.33333333333333,11.722222222222223,22.38888888888889,20.166666666666664,23.444444444444446,23.666666666666664,25.05555555555555,19.444444444444443,19.944444444444446,17.555555555555557,23.05555555555556,20.666666666666668,15.61111111111111,22.88888888888889,21.44444444444444,21.5,20.166666666666664,19.444444444444443,26.22222222222222,21.72222222222221,18.833333333333336,18.38888888888889,19.33333333333333,21.44444444444444,25.444444444444443,21.05555555555556,21.38888888888889,22.444444444444446,20.55555555555556,21.222222222222225,20.0,21.333333333333336,17.27777777777778,24.5,14.444444444444445,20.222222222222225,20.0,16.222222222222225,15.0,20.27777777777778,16.833333333333332,22.5,18.88888888888889,17.72222222222222,24.55555555555556,17.22222222222222,22.05555555555556,22.166666666666668,21.11111111111111,24.944444444444446,19.166666666666668,22.55555555555556,19.33333333333333,26.22222222222222,16.166666666666668,21.666666666666668,22.27777777777777,20.33333333333333,14.833333333333334,30.77777777777778,22.5,18.000000000000004,13.055555555555555,20.166666666666664,20.27777777777778,21.05555555555556,19.77777777777777,15.38888888888889
24.944444444444446,23.666666666666664,23.22222222222222,20.666666666666668,13.055555555555555,14.833333333333334,27.166666666666668,16.88888888888889,28.27777777777778,20.666666666666668,25.166666666666664,18.33333333333333,18.833333333333336,20.500000000000004,24.77777777777777,17.444444444444443,20.27777777777778,21.666666666666668,19.388888888888893,19.166666666666668,25.55555555555556,19.388888888888893,27.27777777777777,22.61111111111111,24.55555555555556,21.666666666666668,20.500000000000004,21.38888888888889,20.500000000000004,25.944444444444446,23.166666666666668,25.88888888888889,19.27777777777778,24.611111111111107,23.55555555555556,26.944444444444443,19.22222222222221,23.22222222222222,14.833333333333334,16.333333333333332,23.5,17.83333333333333,15.166666666666664,16.11111111111111,13.833333333333332,23.833333333333336,18.22222222222222,21.222222222222225,17.77777777777778,20.55555555555556,25.666666666666668,22.166666666666668,22.05555555555556,21.0,17.22222222222222,23.166666666666668,23.38888888888889,22.38888888888889,20.33333333333333,18.55555555555556,23.5,21.166666666666664,22.722222222222225,23.722222222222225,15.72222222222222,22.38888888888889,16.444444444444446,18.38888888888889,27.88888888888889,20.05555555555556,24.5,22.55555555555556,21.5,22.722222222222225,13.833333333333332,21.11111111111111,18.5,17.333333333333336,21.44444444444444,20.500000000000004,28.833333333333336,16.333333333333332,17.72222222222222,20.166666666666664,23.444444444444446,23.77777777777777,20.88888888888889,23.000000000000004,22.944444444444443,26.22222222222222,23.5,23.111111111111107,24.666666666666668,18.05555555555556,23.33333333333333,23.22222222222222,23.666666666666664,26.0,26.944444444444443,25.88888888888889,22.05555555555556,12.611111111111112,19.88888888888889,20.83333333333333,24.27777777777778,22.83333333333333,24.05555555555556,19.05555555555556,18.94444444444444,18.77777777777777,21.55555555555556,21.5,15.333333333333334,23.77777777777777,22.944444444444443,22.27777777777777,19.05555555555556,20.444444444444443,26.22222222222222,20.611111111111107,18.166666666666668,19.77777777777777,21.44444444444444,21.83333333333333,25.500000000000004,21.333333333333336,21.44444444444444,20.55555555555556,21.333333333333336,21.944444444444443,21.44444444444444,21.55555555555556,17.055555555555557,25.500000000000004,14.000000000000002,19.61111111111111,18.05555555555556,15.666666666666668,14.055555555555554,20.83333333333333,17.444444444444443,22.666666666666664,20.33333333333333,17.27777777777778,23.77777777777777,16.72222222222222,23.666666666666664,21.77777777777778,22.55555555555556,22.83333333333333,20.55555555555556,23.5,21.333333333333336,25.88888888888889,15.333333333333334,22.83333333333333,23.722222222222225,19.77777777777777,14.444444444444445,30.944444444444446,24.666666666666668,17.388888888888886,12.611111111111112,19.22222222222221,22.55555555555556,20.166666666666664,21.83333333333333,14.888888888888888
26.5,24.611111111111107,24.22222222222221,22.444444444444446,12.333333333333334,13.944444444444445,28.5,16.5,24.611111111111107,21.944444444444443,25.27777777777778,17.77777777777778,18.277777777777786,20.0,25.38888888888889,16.833333333333332,18.666666666666664,22.166666666666668,18.77777777777777,18.277777777777786,26.611111111111114,18.77777777777777,27.55555555555555,22.666666666666664,24.27777777777778,21.166666666666664,19.833333333333336,20.222222222222225,19.77777777777777,25.83333333333333,22.77777777777778,25.88888888888889,18.833333333333336,25.11111111111111,24.05555555555556,28.38888888888889,21.333333333333336,23.833333333333336,13.38888888888889,15.277777777777777,24.944444444444446,19.666666666666668,17.77777777777778,14.944444444444445,12.999999999999998,24.833333333333336,18.166666666666668,21.944444444444443,17.61111111111111,21.333333333333336,27.0,21.166666666666664,22.444444444444446,21.222222222222225,16.72222222222222,23.38888888888889,24.611111111111107,22.88888888888889,18.55555555555556,20.38888888888889,24.388888888888893,21.888888888888893,23.22222222222222,24.22222222222221,15.38888888888889,23.33333333333333,15.72222222222222,17.944444444444443,27.444444444444446,21.5,25.83333333333333,23.61111111111111,22.722222222222225,23.38888888888889,13.499999999999998,22.166666666666668,18.000000000000004,16.77777777777778,21.11111111111111,20.72222222222222,28.05555555555556,15.999999999999998,17.22222222222222,21.27777777777777,24.944444444444446,23.666666666666664,22.11111111111111,23.444444444444446,23.61111111111111,25.444444444444443,24.33333333333333,24.27777777777778,25.55555555555556,17.5,24.388888888888893,24.22222222222221,24.611111111111107,25.500000000000004,28.000000000000004,27.5,23.722222222222225,14.833333333333334,18.833333333333336,21.27777777777777,24.77777777777777,22.22222222222222,22.5,18.77777777777777,18.166666666666668,19.72222222222222,20.166666666666664,22.166666666666668,15.111111111111112,24.388888888888893,24.05555555555556,22.77777777777778,18.22222222222222,21.83333333333333,25.944444444444446,19.833333333333336,17.666666666666664,20.777777777777786,23.444444444444446,21.944444444444443,25.222222222222225,21.333333333333336,21.333333333333336,19.666666666666668,21.77777777777778,22.333333333333336,22.5,21.666666666666668,16.77777777777778,26.27777777777777,13.555555555555554,19.111111111111114,16.333333333333332,15.166666666666664,13.499999999999998,21.222222222222225,17.77777777777778,22.5,21.333333333333336,16.77777777777778,21.944444444444443,16.277777777777775,25.11111111111111,20.33333333333333,23.722222222222225,21.77777777777778,21.55555555555556,24.166666666666664,23.000000000000004,25.11111111111111,14.72222222222222,23.55555555555556,24.944444444444446,19.27777777777778,14.11111111111111,30.611111111111107,26.27777777777777,16.833333333333332,12.111111111111107,18.277777777777786,24.33333333333333,19.27777777777778,23.444444444444446,14.444444444444445
