day 0,day 1,day 2,day 3,day 4,day 5,day 6,day 7,day 8,day 9,day 10,day 11,day 12,day 13,day 14,day 15,day 16,day 17,day 18,day 19,day 20,day 21,day 22,day 23,day 24,day 25,day 26,day 27,day 28,day 29,day 30,day 31,day 32,day 33,day 34,day 35,day 36,day 37,day 38,day 39,day 40,day 41,day 42,day 43,day 44,day 45,day 46,day 47,day 48,day 49,day 50,day 51,day 52,day 53,day 54,day 55,day 56,day 57,day 58,day 59,day 60,day 61,day 62,day 63,day 64,day 65,day 66,day 67,day 68,day 69,day 70,day 71,day 72,day 73,day 74,day 75,day 76,day 77,day 78,day 79,day 80,day 81,day 82,day 83,day 84,day 85,day 86,day 87,day 88,day 89,day 90,day 91,day 92,day 93,Median
53.5,54.25,55.5,57.15,58.75,61.35,64.45,66.75,68.05,68.25,68.0,67.5,67.15,65.8,63.9,61.45,58.150000000000006,54.8,52.9,53.45,54.150000000000006,54.55,55.3,56.2,57.25,58.6,59.9,61.4,63.35,66.4,70.35,72.4,73.5,73.9,73.9,73.5,72.75,71.5,69.9,67.4,64.19999999999999,61.1,58.85,58.6,59.25,60.0,60.95,61.75,62.9,64.05,65.55,67.1,68.95,72.05,75.3,77.05,78.4,78.9,78.9,78.3,77.30000000000001,76.1,74.6,72.8,70.25,67.55,65.15,64.8,65.5,66.35,67.3,68.6,69.6,71.0,72.35,74.05,75.8,79.1,82.2,84.1,85.2,85.85,85.9,85.5,84.8,83.25,81.4,79.35,76.85,73.6,71.0,70.1,70.7,71.4,68.025
52.8,53.6,54.45,55.7,57.25,59.05,61.650000000000006,64.9,67.15,68.25,68.45,68.15,67.55,67.25,66.15,64.25,61.75,58.3,55.0,53.1,53.4,54.0,54.650000000000006,55.3,56.4,57.45,58.75,60.0,61.650000000000006,63.650000000000006,66.8,70.55,72.6,73.75,74.25,74.35,74.05,73.1,71.9,70.2,67.55000000000001,64.45,61.45,59.1,58.8,59.4,60.25,61.150000000000006,62.05,63.05,64.3,65.7,67.15,68.9,72.2,75.6,77.4,78.65,79.0,78.95,78.4,77.55,76.55,75.15,73.30000000000001,70.75,68.05,65.6,65.2,65.9,66.8,67.7,68.85,69.9,71.2,72.55,74.2,76.0,79.25,82.4,84.2,85.4,85.9,86.1,85.7,85.0,83.45,81.55,79.5,76.95,73.8,71.2,70.35,70.8,68.1
52.0,52.85,53.650000000000006,54.7,55.95,57.5,59.3,61.9,65.3,67.4,68.45,68.65,68.4,68.05,67.5,66.4,64.6,62.0,58.55,55.05,52.9,53.3,54.05,54.6,55.45,56.55,57.55,58.95,60.150000000000006,61.95,64.0,67.0,70.7,72.85,74.05,74.8,74.7,74.30000000000001,73.35,72.2,70.4,67.75,64.6,61.6,59.35,58.95,59.650000000000006,60.45,61.3,62.2,63.25,64.4,65.65,67.1,68.95,72.5,75.9,77.7,78.80000000000001,79.25,79.30000000000001,78.7,78.05,77.1,75.6,73.7,71.2,68.5,66.0,65.6,66.4,67.2,68.1,69.1,70.2,71.4,72.85,74.3,76.25,79.4,82.4,84.4,85.5,86.0,86.3,85.9,85.1,83.65,81.85,79.6,77.19999999999999,74.05,71.45,70.55,68.25
51.25,52.1,53.05,53.8,54.9,56.3,57.75,59.7,62.25,65.55,67.5,68.65,68.85,68.9,68.5,67.6,66.5,64.8,62.2,58.650000000000006,55.1,52.9,53.4,54.05,54.8,55.7,56.650000000000006,57.85,59.150000000000006,60.5,62.2,64.25,67.1,71.0,73.2,74.45,75.30000000000001,75.1,74.5,73.6,72.5,70.45,67.95,64.95,61.9,59.45,59.150000000000006,59.8,60.65,61.3,62.35,63.5,64.5,65.75,67.25,69.30000000000001,72.75,76.1,77.85,79.0,79.75,79.5,79.1,78.5,77.55,76.0,74.2,71.65,69.1,66.45,66.1,66.8,67.6,68.4,69.35,70.45,71.7,73.1,74.5,76.4,79.6,82.6,84.5,85.55,86.3,86.5,86.05,85.3,83.9,82.1,79.94999999999999,77.4,74.15,71.65,68.45
50.650000000000006,51.45,52.3,53.0,53.8,55.1,56.6,58.0,59.85,62.45,65.75,67.65,68.85,69.45,69.4,68.8,67.8,66.65,65.0,62.3,58.6,55.3,53.05,53.4,54.25,54.85,55.85,56.9,58.0,59.45,60.75,62.45,64.30000000000001,67.4,71.35,73.65,74.85,75.6,75.35,74.85,73.8,72.6,70.65,68.3,65.19999999999999,62.1,59.75,59.35,60.05,60.7,61.55,62.650000000000006,63.4,64.55,65.95,67.5,69.75,73.1,76.4,78.1,79.45,80.0,79.9,79.55,78.85,77.95,76.5,74.7,72.1,69.55,66.95,66.45,67.1,67.85,68.7,69.55,70.65,71.9,73.3,74.6,76.55,79.7,82.7,84.5,85.8,86.5,86.6,86.25,85.5,84.25,82.4,80.15,77.6,74.3,68.5
50.150000000000006,50.7,51.6,52.35,53.15,54.2,55.5,56.85,58.4,60.0,62.650000000000006,66.0,68.05,69.35,69.9,69.9,69.1,68.05,66.8,65.0,62.35,58.8,55.45,53.150000000000006,53.6,54.4,55.0,56.1,57.1,58.35,59.7,60.95,62.7,64.55,67.75,71.85,74.05,75.2,75.8,75.7,75.05,74.0,72.75,71.0,68.65,65.35,62.4,60.0,59.5,60.2,61.0,61.85,62.5,63.5,64.6,66.1,68.0,70.05000000000001,73.4,76.7,78.4,79.8,80.25,80.35,79.9,79.25,78.4,77.05,75.1,72.55000000000001,70.05,67.45,66.75,67.35,68.1,68.85,69.8,70.9,72.1,73.5,74.8,76.7,79.9,82.75,84.7,86.0,86.6,86.85,86.5,85.75,84.5,82.6,80.4,77.75,68.375
49.75,50.2,50.85,51.7,52.6,53.45,54.55,55.9,57.150000000000006,58.6,60.2,62.8,66.25,68.55,69.8,70.4,70.1,69.35,68.3,66.85,65.19999999999999,62.55,59.05,55.6,53.3,53.7,54.5,55.25,56.4,57.4,58.75,59.85,61.2,62.8,64.8,68.4,72.3,74.25,75.5,76.15,75.9,75.25,74.25,73.0,71.25,68.75,65.6,62.650000000000006,60.3,59.7,60.5,61.2,61.9,62.6,63.6,64.85,66.55,68.19999999999999,70.30000000000001,73.6,76.9,78.85,80.0,80.75,80.69999999999999,80.4,79.65,78.8,77.55,75.5,73.05,70.4,67.75,67.0,67.7,68.3,69.1,70.1,71.1,72.3,73.7,74.85,76.8,80.0,82.9,84.95,86.15,86.85,87.0,86.8,86.05,84.7,82.75,80.6,68.475
51.2,49.75,50.35,51.05,51.95,52.8,53.85,54.95,56.2,57.3,58.85,60.4,63.05,66.95,69.1,70.25,70.65,70.35,69.8,68.4,67.0,65.35,62.6,59.25,55.85,53.5,53.85,54.7,55.6,56.650000000000006,57.75,58.95,60.0,61.4,63.150000000000006,65.30000000000001,68.75,72.5,74.6,75.8,76.25,76.05,75.45,74.5,73.2,71.45,69.0,65.80000000000001,62.95,60.4,60.0,60.650000000000006,61.2,62.05,62.75,63.8,65.2,66.85,68.4,70.6,73.9,77.15,79.15,80.4,81.15,81.05000000000001,80.85,80.25,79.25,78.0,76.0,73.45,70.8,68.0,67.3,67.9,68.5,69.45,70.3,71.35,72.5,73.75,75.15,77.0,80.15,83.1,85.0,86.25,87.1,87.4,87.1,86.25,84.9,82.9,68.625
54.6,51.35,50.0,50.5,51.3,52.2,53.0,54.2,55.3,56.35,57.45,59.0,60.6,63.650000000000006,67.4,69.6,70.6,70.94999999999999,70.8,70.0,68.5,67.25,65.45,62.8,59.45,56.2,53.7,54.1,54.95,55.95,56.9,58.05,59.1,60.25,61.6,63.650000000000006,65.8,68.9,72.9,74.9,76.05,76.44999999999999,76.3,75.8,74.7,73.35,71.65,69.25,66.1,63.150000000000006,60.6,60.150000000000006,60.7,61.2,62.0,63.05,64.2,65.6,67.05,68.75,70.80000000000001,74.15,77.4,79.4,80.7,81.25,81.6,81.4,80.8,79.8,78.45,76.45,73.80000000000001,71.05,68.2,67.4,68.1,68.85,69.7,70.55,71.5,72.6,73.85,75.3,77.3,80.4,83.15,85.2,86.55,87.45,87.75,87.3,86.4,85.1,68.8
58.2,54.650000000000006,51.55,50.05,50.75,51.45,52.5,53.3,54.4,55.5,56.55,57.6,59.2,61.0,64.0,67.85,69.9,71.0,71.2,70.95,70.0,68.85,67.45,65.7,63.15,59.75,56.4,53.95,54.4,55.25,56.2,57.150000000000006,58.35,59.35,60.4,62.05,64.1,65.9,69.1,73.3,75.2,76.15,76.8,76.6,76.0,74.9,73.5,71.85,69.4,66.3,63.4,60.7,60.150000000000006,60.7,61.4,62.25,63.35,64.6,65.85,67.2,68.95,71.05,74.5,77.75,79.7,80.94999999999999,81.85,82.05,81.85,81.35,80.25,78.8,76.7,74.0,71.30000000000001,68.55,67.8,68.4,69.1,69.9,70.6,71.55,72.7,73.9,75.5,77.5,80.45,83.35,85.45,86.85,87.6,88.0,87.5,86.65,68.9
