station _1,station _10,station _100,station _101,station _102,station _103,station _104,station _105,station _106,station _107,station _108,station _109,station _11,station _110,station _111,station _112,station _113,station _114,station _115,station _116,station _117,station _118,station _119,station _12,station _120,station _121,station _122,station _123,station _124,station _125,station _126,station _127,station _128,station _129,station _13,station _130,station _131,station _132,station _133,station _134,station _135,station _136,station _137,station _138,station _139,station _14,station _140,station _141,station _142,station _143,station _144,station _145,station _146,station _147,station _148,station _149,station _15,station _150,station _151,station _152,station _153,station _154,station _155,station _156,station _157,station _158,station _159,station _16,station _160,station _17,station _18,station _19,station _2,station _20,station _21,station _22,station _23,station _24,station _25,station _26,station _27,station _28,station _29,station _3,station _30,station _31,station _32,station _33,station _34,station _35,station _36,station _37,station _38,station _39,station _4,station _40,station _41,station _42,station _43,station _44,station _45,station _46,station _47,station _48,station _49,station _5,station _50,station _51,station _52,station _53,station _54,station _55,station _56,station _57,station _58,station _59,station _6,station _60,station _61,station _62,station _63,station _64,station _65,station _66,station _67,station _68,station _69,station _7,station _70,station _71,station _72,station _73,station _74,station _75,station _76,station _77,station _78,station _79,station _8,station _80,station _81,station _82,station _83,station _84,station _85,station _86,station _87,station _88,station _89,station _9,station _90,station _91,station _92,station _93,station _94,station _95,station _96,station _97,station _98,station _99
10.277777777777777,15.444444444444445,10.833333333333334,23.166666666666668,15.666666666666668,5.055555555555556,5.666666666666668,13.499999999999998,11.055555555555555,6.166666666666667,9.888888888888888,10.777777777777777,8.333333333333334,12.833333333333334,5.9444444444444455,14.333333333333332,10.999999999999998,8.055555555555555,11.222222222222223,13.944444444444445,16.11111111111111,13.499999999999998,13.22222222222222,4.833333333333335,15.72222222222222,11.944444444444445,9.888888888888888,6.61111111111111,17.055555555555557,15.499999999999998,20.500000000000004,15.999999999999998,18.55555555555556,11.833333333333332,12.5,11.722222222222223,6.500000000000002,19.444444444444443,11.222222222222223,16.944444444444443,20.11111111111111,16.38888888888889,9.055555555555554,12.333333333333334,7.88888888888889,8.499999999999998,17.5,11.38888888888889,14.000000000000002,11.166666666666668,7.666666666666665,7.555555555555556,6.722222222222223,14.000000000000002,8.722222222222223,9.222222222222223,17.77777777777778,9.833333333333334,20.27777777777778,19.22222222222221,20.55555555555556,16.11111111111111,9.222222222222223,22.88888888888889,14.833333333333334,22.11111111111111,20.88888888888889,9.888888888888888,17.944444444444443,14.611111111111107,15.111111111111112,16.666666666666668,12.111111111111107,10.333333333333334,20.666666666666668,17.055555555555557,21.38888888888889,20.83333333333333,14.000000000000002,12.999999999999998,16.77777777777778,14.333333333333332,12.055555555555555,22.38888888888889,11.666666666666666,16.61111111111111,13.333333333333332,4.388888888888888,22.444444444444446,10.22222222222222,15.111111111111112,11.277777777777777,8.22222222222222,12.777777777777777,22.05555555555556,7.166666666666666,13.22222222222222,6.333333333333332,20.166666666666664,8.166666666666668,9.444444444444445,14.555555555555555,12.333333333333334,9.333333333333332,16.166666666666668,16.944444444444443,6.222222222222223,9.444444444444445,10.333333333333334,6.722222222222223,9.11111111111111,9.944444444444445,4.555555555555557,10.166666666666664,4.888888888888888,14.5,11.833333333333332,11.77777777777778,15.999999999999998,14.555555555555555,6.388888888888888,11.38888888888889,8.555555555555555,16.61111111111111,20.27777777777778,15.055555555555555,22.0,14.5,15.999999999999998,14.833333333333334,5.499999999999999,12.833333333333334,14.5,14.833333333333334,17.0,18.111111111111107,10.499999999999998,21.666666666666668,10.611111111111112,17.055555555555557,9.5,20.05555555555556,16.11111111111111,9.11111111111111,10.944444444444446,14.72222222222222,17.83333333333333,15.944444444444446,8.055555555555555,22.88888888888889,15.72222222222222,13.88888888888889,15.555555555555555,10.22222222222222,10.055555555555555,20.83333333333333,15.499999999999998,16.11111111111111,11.77777777777778,23.555555555555557
9.888888888888888,15.055555555555555,10.499999999999998,22.61111111111111,15.22222222222222,4.944444444444444,5.555555555555555,13.22222222222222,10.777777777777777,5.888888888888889,11.500000000000002,11.888888888888888,8.166666666666668,12.611111111111112,5.666666666666668,13.88888888888889,10.777777777777777,7.777777777777778,10.444444444444445,12.777777777777777,15.0,12.944444444444445,12.72222222222222,4.61111111111111,14.444444444444445,11.61111111111111,10.499999999999998,6.388888888888888,15.944444444444446,15.0,21.333333333333336,15.555555555555555,17.83333333333333,13.11111111111111,12.166666666666666,10.944444444444446,6.111111111111111,19.111111111111114,10.88888888888889,17.944444444444443,20.444444444444443,15.277777777777777,9.27777777777778,12.22222222222222,7.722222222222221,8.333333333333334,16.38888888888889,11.38888888888889,12.611111111111112,11.833333333333332,7.5,7.388888888888887,6.555555555555554,13.833333333333332,8.444444444444446,8.88888888888889,17.0,9.611111111111107,20.27777777777778,19.666666666666668,19.833333333333336,15.666666666666668,9.055555555555554,22.333333333333336,14.444444444444445,21.611111111111114,20.944444444444446,9.611111111111107,17.055555555555557,14.27777777777778,14.611111111111107,15.444444444444445,12.777777777777777,10.055555555555555,20.83333333333333,18.33333333333333,20.666666666666668,20.611111111111107,13.61111111111111,12.666666666666664,15.61111111111111,14.77777777777778,14.27777777777778,22.22222222222222,10.999999999999998,15.055555555555555,13.277777777777777,4.222222222222223,22.88888888888889,9.944444444444445,14.72222222222222,10.88888888888889,7.944444444444443,12.166666666666666,19.833333333333336,6.944444444444445,12.5,5.999999999999998,20.777777777777786,7.88888888888889,9.11111111111111,13.22222222222222,12.0,9.222222222222223,15.22222222222222,16.5,5.888888888888889,9.11111111111111,9.77777777777778,6.555555555555554,9.055555555555554,11.444444444444445,4.222222222222223,9.833333333333334,4.555555555555557,15.499999999999998,11.38888888888889,11.500000000000002,15.499999999999998,14.166666666666666,5.999999999999998,10.999999999999998,10.111111111111112,15.999999999999998,20.0,14.444444444444445,21.83333333333333,16.61111111111111,15.666666666666668,14.555555555555555,5.166666666666665,14.611111111111107,14.11111111111111,14.27777777777778,16.333333333333332,17.88888888888889,10.22222222222222,21.333333333333336,10.333333333333334,16.5,9.27777777777778,20.55555555555556,15.555555555555555,8.666666666666668,10.88888888888889,13.555555555555554,18.61111111111111,13.666666666666668,8.277777777777777,21.666666666666668,17.27777777777778,15.38888888888889,16.444444444444446,10.22222222222222,11.500000000000002,20.05555555555556,16.222222222222225,16.72222222222222,13.722222222222223,23.444444444444446
9.77777777777778,14.77777777777778,10.22222222222222,20.72222222222222,14.888888888888888,4.666666666666666,5.7222222222222205,12.88888888888889,10.499999999999998,5.611111111111112,13.666666666666668,12.72222222222222,8.166666666666668,12.388888888888888,5.333333333333334,13.499999999999998,10.499999999999998,7.611111111111112,9.888888888888888,12.27777777777778,14.333333333333332,12.555555555555555,12.166666666666666,4.444444444444445,13.61111111111111,11.333333333333332,12.88888888888889,6.166666666666667,14.555555555555555,14.72222222222222,21.72222222222221,15.166666666666664,17.22222222222222,14.166666666666666,11.77777777777778,10.333333333333334,5.7222222222222205,18.000000000000004,10.499999999999998,18.666666666666664,20.222222222222225,14.5,10.72222222222222,12.055555555555555,7.333333333333335,8.166666666666668,15.833333333333332,11.166666666666668,11.444444444444445,12.833333333333334,7.611111111111112,7.5,6.333333333333332,13.555555555555554,8.277777777777777,8.722222222222223,16.277777777777775,9.333333333333332,19.77777777777777,19.88888888888889,18.277777777777786,15.22222222222222,8.833333333333332,21.0,14.055555555555554,20.27777777777778,20.500000000000004,9.388888888888888,16.277777777777775,14.000000000000002,14.222222222222223,14.611111111111107,12.944444444444445,9.77777777777778,20.72222222222222,19.166666666666668,18.77777777777777,20.05555555555556,13.22222222222222,12.27777777777778,14.333333333333332,14.611111111111107,16.38888888888889,21.72222222222221,10.388888888888893,12.999999999999998,13.555555555555554,3.944444444444445,23.05555555555556,9.611111111111107,14.333333333333332,10.499999999999998,7.722222222222221,11.666666666666666,18.33333333333333,6.833333333333331,11.944444444444445,5.666666666666668,21.0,7.611111111111112,8.722222222222223,12.22222222222222,11.666666666666666,9.000000000000002,13.61111111111111,16.055555555555554,5.666666666666668,8.722222222222223,9.000000000000002,6.333333333333332,8.833333333333332,12.88888888888889,3.944444444444445,9.555555555555555,4.333333333333331,16.38888888888889,10.944444444444446,11.166666666666668,15.055555555555555,13.777777777777777,5.7222222222222205,10.833333333333334,11.333333333333332,15.444444444444445,19.444444444444443,13.944444444444445,21.44444444444444,18.33333333333333,15.333333333333334,14.222222222222223,4.888888888888888,16.055555555555554,13.722222222222223,13.88888888888889,15.88888888888889,17.333333333333336,9.944444444444445,20.33333333333333,10.333333333333334,15.944444444444446,9.27777777777778,20.666666666666668,15.055555555555555,8.499999999999998,11.333333333333332,12.72222222222222,19.27777777777778,12.111111111111107,10.277777777777777,19.5,18.38888888888889,16.833333333333332,17.0,10.111111111111112,13.333333333333332,18.000000000000004,16.666666666666668,17.166666666666664,15.666666666666668,22.88888888888889
9.555555555555555,14.444444444444445,10.0,17.5,14.611111111111107,4.444444444444445,7.388888888888887,12.611111111111112,10.22222222222222,5.38888888888889,15.61111111111111,13.277777777777777,8.22222222222222,12.22222222222222,5.166666666666665,13.11111111111111,10.22222222222222,7.388888888888887,9.444444444444445,11.77777777777778,13.666666666666668,12.055555555555555,11.77777777777778,4.27777777777778,12.944444444444445,11.055555555555555,14.833333333333334,5.888888888888889,13.88888888888889,14.388888888888888,21.944444444444443,14.72222222222222,16.72222222222222,14.888888888888888,11.555555555555554,9.77777777777778,5.38888888888889,15.166666666666664,10.22222222222222,18.88888888888889,19.27777777777778,13.88888888888889,11.77777777777778,11.944444444444445,7.166666666666666,7.999999999999999,15.444444444444445,10.999999999999998,10.666666666666668,13.666666666666668,9.333333333333332,8.88888888888889,6.111111111111111,13.444444444444446,8.22222222222222,8.555555555555555,15.61111111111111,9.11111111111111,18.55555555555556,19.77777777777777,16.222222222222225,14.944444444444445,8.61111111111111,17.944444444444443,13.722222222222223,17.88888888888889,19.33333333333333,9.27777777777778,15.72222222222222,13.722222222222223,13.833333333333332,14.000000000000002,12.5,9.72222222222222,20.222222222222225,19.666666666666668,16.61111111111111,18.55555555555556,12.944444444444445,11.833333333333332,13.499999999999998,14.388888888888888,17.944444444444443,20.27777777777778,10.0,12.0,14.72222222222222,3.777777777777776,23.05555555555556,9.444444444444445,14.000000000000002,10.22222222222222,8.88888888888889,11.333333333333332,17.333333333333336,6.944444444444445,11.38888888888889,5.444444444444443,21.166666666666664,7.388888888888887,8.444444444444446,11.500000000000002,11.277777777777777,9.77777777777778,12.72222222222222,15.72222222222222,5.38888888888889,8.499999999999998,8.22222222222222,6.111111111111111,8.61111111111111,14.333333333333332,3.6666666666666674,9.388888888888888,4.166666666666667,17.055555555555557,10.555555555555555,10.944444444444446,14.666666666666666,13.444444444444446,5.444444444444443,10.555555555555555,12.388888888888888,14.944444444444445,18.111111111111107,13.38888888888889,20.05555555555556,19.666666666666668,15.0,13.833333333333332,4.722222222222222,17.166666666666664,13.499999999999998,13.61111111111111,15.499999999999998,16.333333333333332,9.611111111111107,17.72222222222222,11.833333333333332,15.499999999999998,10.555555555555555,20.38888888888889,14.611111111111107,8.22222222222222,12.666666666666664,11.888888888888888,19.61111111111111,10.999999999999998,11.944444444444445,17.77777777777778,18.88888888888889,17.944444444444443,17.27777777777778,10.22222222222222,15.166666666666664,16.11111111111111,16.833333333333332,17.27777777777778,17.27777777777778,21.611111111111114
9.444444444444445,14.11111111111111,9.77777777777778,15.999999999999998,14.27777777777778,4.333333333333331,9.055555555555554,12.388888888888888,10.0,5.333333333333334,16.77777777777778,13.499999999999998,9.888888888888888,12.111111111111107,4.888888888888888,12.944444444444445,10.0,7.333333333333335,9.000000000000002,11.61111111111111,13.11111111111111,11.666666666666666,11.333333333333332,4.11111111111111,12.444444444444445,10.777777777777777,16.38888888888889,5.777777777777777,13.38888888888889,14.166666666666666,21.888888888888893,14.444444444444445,16.222222222222225,15.38888888888889,11.222222222222223,9.388888888888888,4.944444444444444,13.444444444444446,10.0,18.666666666666664,17.11111111111111,13.38888888888889,12.5,11.888888888888888,6.944444444444445,8.555555555555555,15.22222222222222,10.88888888888889,10.22222222222222,14.055555555555554,10.88888888888889,10.22222222222222,5.999999999999998,13.166666666666668,8.277777777777777,8.38888888888889,15.055555555555555,8.944444444444445,16.666666666666668,19.22222222222221,15.22222222222222,14.611111111111107,8.444444444444446,16.555555555555554,13.22222222222222,16.61111111111111,16.72222222222222,10.0,15.166666666666664,13.499999999999998,13.444444444444446,13.444444444444446,11.277777777777777,10.88888888888889,18.61111111111111,20.0,15.38888888888889,16.5,12.72222222222222,11.555555555555554,12.88888888888889,13.277777777777777,19.27777777777778,18.111111111111107,9.555555555555555,11.277777777777777,16.055555555555554,3.611111111111111,22.55555555555556,9.27777777777778,13.722222222222223,9.944444444444445,11.222222222222223,10.88888888888889,16.61111111111111,8.61111111111111,11.055555555555555,5.666666666666668,20.88888888888889,7.222222222222222,8.22222222222222,10.944444444444446,10.999999999999998,11.500000000000002,12.111111111111107,15.38888888888889,5.222222222222221,8.277777777777777,7.833333333333334,5.888888888888889,9.000000000000002,15.499999999999998,3.333333333333333,9.166666666666666,4.000000000000002,17.444444444444443,10.22222222222222,10.72222222222222,14.388888888888888,13.11111111111111,5.333333333333334,10.333333333333334,13.11111111111111,14.555555555555555,15.833333333333332,12.999999999999998,17.666666666666664,20.611111111111107,14.666666666666666,13.666666666666668,4.444444444444445,17.88888888888889,13.166666666666668,13.333333333333332,15.333333333333334,14.77777777777778,9.27777777777778,16.11111111111111,13.333333333333332,15.111111111111112,12.333333333333334,19.55555555555556,14.166666666666666,7.999999999999999,13.88888888888889,11.500000000000002,19.388888888888893,10.166666666666664,13.61111111111111,16.72222222222222,18.88888888888889,18.666666666666664,16.944444444444443,11.055555555555555,16.944444444444443,14.944444444444445,16.61111111111111,17.055555555555557,18.55555555555556,19.055555555555554
11.11111111111111,13.833333333333332,10.666666666666668,15.277777777777777,14.000000000000002,4.555555555555557,10.444444444444445,12.27777777777778,10.166666666666664,6.888888888888888,17.666666666666664,13.444444444444446,11.500000000000002,12.0,4.722222222222222,12.72222222222222,10.166666666666664,8.833333333333332,8.777777777777777,11.38888888888889,12.611111111111112,11.222222222222223,10.999999999999998,4.11111111111111,12.055555555555555,10.999999999999998,17.555555555555557,5.611111111111112,12.999999999999998,14.000000000000002,21.44444444444444,14.11111111111111,15.833333333333332,15.555555555555555,10.833333333333334,8.944444444444445,4.722222222222222,12.388888888888888,9.833333333333334,17.666666666666664,15.333333333333334,12.88888888888889,13.166666666666668,12.833333333333334,6.722222222222223,10.777777777777777,15.0,12.333333333333334,9.72222222222222,14.166666666666666,12.27777777777778,11.444444444444445,6.0555555555555545,12.999999999999998,9.444444444444445,9.27777777777778,14.666666666666666,9.444444444444445,15.38888888888889,18.166666666666668,14.611111111111107,14.444444444444445,8.277777777777777,15.666666666666668,12.944444444444445,15.666666666666668,15.22222222222222,11.77777777777778,14.666666666666666,13.333333333333332,13.166666666666668,12.944444444444445,9.77777777777778,12.72222222222222,16.38888888888889,19.833333333333336,14.611111111111107,15.38888888888889,12.611111111111112,11.166666666666668,12.5,10.388888888888893,20.222222222222225,17.0,9.333333333333332,10.944444444444446,17.333333333333336,4.222222222222223,21.222222222222225,10.388888888888893,13.499999999999998,9.666666666666666,13.277777777777777,10.611111111111112,15.999999999999998,10.22222222222222,10.499999999999998,8.499999999999998,20.27777777777778,7.222222222222222,8.055555555555555,10.277777777777777,10.72222222222222,13.11111111111111,11.555555555555554,15.055555555555555,5.166666666666665,8.111111111111112,7.444444444444444,5.833333333333333,10.777777777777777,16.277777777777775,3.1666666666666683,8.88888888888889,3.8333333333333326,17.72222222222222,9.77777777777778,10.555555555555555,14.11111111111111,12.777777777777777,5.277777777777778,10.333333333333334,13.555555555555554,14.166666666666666,14.77777777777778,12.611111111111112,16.333333333333332,21.166666666666664,14.333333333333332,13.444444444444446,4.333333333333331,18.33333333333333,12.88888888888889,13.055555555555555,15.055555555555555,14.000000000000002,9.11111111111111,15.277777777777777,14.666666666666666,14.611111111111107,13.944444444444445,17.444444444444443,13.88888888888889,8.166666666666668,14.666666666666666,10.999999999999998,18.111111111111107,9.388888888888888,15.333333333333334,15.999999999999998,18.22222222222222,19.111111111111114,16.222222222222225,12.055555555555555,18.444444444444446,13.944444444444445,15.777777777777777,16.444444444444446,19.444444444444443,17.666666666666664
12.999999999999998,13.555555555555554,12.5,14.611111111111107,13.833333333333332,6.77777777777778,11.333333333333332,12.055555555555555,12.0,8.555555555555555,18.166666666666668,13.055555555555555,12.999999999999998,11.944444444444445,4.666666666666666,12.5,12.0,10.22222222222222,8.444444444444446,11.055555555555555,12.166666666666666,10.88888888888889,10.666666666666668,5.888888888888889,11.77777777777778,13.11111111111111,18.55555555555556,7.444444444444444,12.777777777777777,13.88888888888889,20.05555555555556,13.88888888888889,15.38888888888889,15.277777777777777,10.666666666666668,8.61111111111111,4.500000000000001,11.61111111111111,9.72222222222222,15.61111111111111,14.333333333333332,12.444444444444445,13.833333333333332,14.166666666666666,6.77777777777778,12.833333333333334,14.72222222222222,14.611111111111107,9.444444444444445,14.055555555555554,13.38888888888889,12.5,7.555555555555556,12.88888888888889,10.611111111111112,11.222222222222223,14.166666666666666,10.999999999999998,14.444444444444445,16.833333333333332,14.11111111111111,14.27777777777778,9.166666666666666,15.0,12.72222222222222,15.166666666666664,14.333333333333332,13.38888888888889,14.222222222222223,13.22222222222222,12.88888888888889,12.555555555555555,8.555555555555555,14.388888888888888,15.444444444444445,19.27777777777778,13.944444444444445,14.666666666666666,12.444444444444445,10.944444444444446,12.22222222222222,8.777777777777777,20.944444444444446,16.222222222222225,9.000000000000002,10.72222222222222,18.38888888888889,5.999999999999998,18.722222222222225,12.444444444444445,13.333333333333332,9.444444444444445,14.833333333333334,10.277777777777777,15.499999999999998,11.38888888888889,10.166666666666664,10.833333333333334,19.666666666666668,8.444444444444446,7.88888888888889,9.77777777777778,10.499999999999998,14.72222222222222,10.999999999999998,14.77777777777778,6.444444444444445,7.944444444444443,7.166666666666666,5.9444444444444455,12.5,16.833333333333332,3.055555555555556,9.000000000000002,4.61111111111111,17.72222222222222,9.555555555555555,10.833333333333334,13.88888888888889,12.611111111111112,6.166666666666667,11.333333333333332,13.722222222222223,13.88888888888889,14.055555555555554,12.388888888888888,15.499999999999998,21.5,14.000000000000002,13.22222222222222,5.555555555555555,18.5,12.72222222222222,12.88888888888889,14.888888888888888,13.61111111111111,9.000000000000002,14.72222222222222,15.833333333333332,14.333333333333332,15.277777777777777,15.666666666666668,13.499999999999998,9.944444444444445,15.333333333333334,10.499999999999998,16.055555555555554,8.88888888888889,17.0,15.333333333333334,16.555555555555554,18.833333333333336,14.11111111111111,13.277777777777777,19.55555555555556,13.166666666666668,14.388888888888888,15.444444444444445,20.055555555555557,16.944444444444443
14.944444444444445,13.555555555555554,14.27777777777778,14.11111111111111,13.833333333333332,8.88888888888889,11.888888888888888,13.499999999999998,13.777777777777777,10.166666666666664,18.33333333333333,12.388888888888888,14.333333333333332,14.388888888888888,6.222222222222223,13.666666666666668,14.055555555555554,11.277777777777777,8.22222222222222,10.88888888888889,11.888888888888888,10.555555555555555,10.388888888888893,7.833333333333334,11.500000000000002,14.888888888888888,19.111111111111114,9.5,12.611111111111112,13.944444444444445,18.277777777777786,14.000000000000002,15.166666666666664,14.555555555555555,10.499999999999998,8.277777777777777,4.333333333333331,10.833333333333334,10.277777777777777,14.555555555555555,13.333333333333332,12.111111111111107,14.166666666666666,14.944444444444445,8.111111111111112,14.555555555555555,14.555555555555555,15.555555555555555,9.222222222222223,13.722222222222223,14.166666666666666,13.277777777777777,8.833333333333332,13.777777777777777,11.555555555555554,12.88888888888889,13.777777777777777,12.444444444444445,13.666666666666668,15.833333333333332,13.722222222222223,15.333333333333334,10.944444444444446,14.444444444444445,12.611111111111112,14.611111111111107,13.777777777777777,14.666666666666666,13.777777777777777,13.11111111111111,12.72222222222222,12.22222222222222,7.833333333333334,15.777777777777777,14.72222222222222,17.77777777777778,13.444444444444446,14.055555555555554,12.72222222222222,10.72222222222222,11.888888888888888,7.722222222222221,21.27777777777777,15.61111111111111,8.722222222222223,10.444444444444445,19.22222222222221,7.277777777777779,17.5,14.388888888888888,13.499999999999998,9.333333333333332,15.944444444444446,10.055555555555555,15.0,12.166666666666666,9.77777777777778,11.722222222222223,19.27777777777778,9.833333333333334,8.333333333333334,9.333333333333332,10.333333333333334,16.055555555555554,10.499999999999998,14.444444444444445,7.944444444444443,8.38888888888889,6.77777777777778,7.388888888888887,14.222222222222223,17.11111111111111,2.999999999999999,10.444444444444445,5.9444444444444455,17.388888888888886,9.333333333333332,12.555555555555555,13.722222222222223,12.555555555555555,7.388888888888887,12.833333333333334,13.555555555555554,13.666666666666668,13.499999999999998,12.111111111111107,14.833333333333334,21.44444444444444,13.722222222222223,13.166666666666668,7.166666666666666,18.33333333333333,12.5,12.666666666666664,14.666666666666666,13.277777777777777,10.166666666666664,14.27777777777778,16.77777777777778,14.055555555555554,16.333333333333332,14.666666666666666,13.11111111111111,11.77777777777778,15.833333333333332,10.22222222222222,14.388888888888888,8.333333333333334,18.22222222222222,14.72222222222222,13.555555555555554,17.77777777777778,12.444444444444445,14.444444444444445,20.27777777777778,12.444444444444445,13.88888888888889,14.611111111111107,20.27777777777778,16.11111111111111
16.38888888888889,15.777777777777777,15.833333333333332,13.555555555555554,15.88888888888889,10.555555555555555,12.166666666666666,15.555555555555555,15.38888888888889,11.444444444444445,18.38888888888889,10.999999999999998,15.555555555555555,16.944444444444443,8.111111111111112,16.444444444444446,15.555555555555555,12.055555555555555,7.944444444444443,10.611111111111112,11.666666666666666,10.111111111111112,10.111111111111112,9.388888888888888,11.11111111111111,16.555555555555554,19.444444444444443,11.055555555555555,12.444444444444445,15.72222222222222,17.0,15.777777777777777,14.666666666666666,13.166666666666668,10.333333333333334,7.999999999999999,4.11111111111111,10.111111111111112,12.111111111111107,13.88888888888889,12.444444444444445,11.77777777777778,14.27777777777778,15.444444444444445,9.444444444444445,15.833333333333332,14.444444444444445,16.277777777777775,8.833333333333332,13.055555555555555,14.666666666666666,13.833333333333332,10.0,15.0,12.27777777777778,14.27777777777778,13.499999999999998,13.499999999999998,13.055555555555555,15.111111111111112,13.38888888888889,16.833333333333332,12.5,13.88888888888889,14.166666666666666,14.222222222222223,13.277777777777777,15.555555555555555,13.333333333333332,14.72222222222222,12.555555555555555,11.944444444444445,6.888888888888888,16.833333333333332,14.222222222222223,15.666666666666668,12.999999999999998,13.555555555555554,15.0,10.499999999999998,11.555555555555554,7.111111111111109,21.44444444444444,15.055555555555555,8.499999999999998,10.111111111111112,19.833333333333336,8.38888888888889,16.61111111111111,15.999999999999998,15.555555555555555,10.333333333333334,16.666666666666668,9.833333333333334,14.611111111111107,12.666666666666664,9.444444444444445,12.388888888888888,18.833333333333336,11.11111111111111,9.77777777777778,9.000000000000002,10.22222222222222,17.055555555555557,10.111111111111112,14.27777777777778,9.388888888888888,10.499999999999998,6.555555555555554,9.055555555555554,15.666666666666668,16.944444444444443,4.722222222222222,11.833333333333332,7.5,16.88888888888889,9.055555555555554,14.388888888888888,13.555555555555554,14.000000000000002,8.555555555555555,14.222222222222223,12.999999999999998,13.555555555555554,13.055555555555555,12.0,14.27777777777778,20.88888888888889,13.499999999999998,14.666666666666666,8.555555555555555,17.72222222222222,12.22222222222222,12.833333333333334,14.5,13.055555555555555,11.77777777777778,13.777777777777777,17.5,13.833333333333332,17.11111111111111,14.000000000000002,12.777777777777777,13.555555555555554,16.166666666666668,9.72222222222222,13.555555555555554,7.944444444444443,18.88888888888889,14.222222222222223,12.22222222222222,15.333333333333334,11.444444444444445,15.555555555555555,20.222222222222225,11.833333333333332,13.38888888888889,14.000000000000002,20.222222222222225,15.499999999999998
17.666666666666664,18.05555555555556,16.944444444444443,13.11111111111111,18.05555555555556,11.666666666666666,12.22222222222222,17.388888888888886,16.61111111111111,12.5,17.944444444444443,10.0,16.61111111111111,18.833333333333336,9.666666666666666,18.77777777777777,16.61111111111111,12.666666666666664,7.777777777777778,10.333333333333334,11.38888888888889,9.833333333333334,9.944444444444445,10.444444444444445,10.833333333333334,17.944444444444443,19.5,12.27777777777778,12.22222222222222,17.72222222222222,16.277777777777775,17.666666666666664,14.388888888888888,12.111111111111107,10.22222222222222,7.666666666666665,5.333333333333334,9.555555555555555,13.944444444444445,13.11111111111111,11.833333333333332,11.444444444444445,14.166666666666666,15.944444444444446,10.555555555555555,16.833333333333332,14.27777777777778,16.77777777777778,8.722222222222223,12.666666666666664,14.888888888888888,14.11111111111111,10.88888888888889,16.166666666666668,12.944444444444445,15.22222222222222,13.22222222222222,14.166666666666666,12.666666666666664,14.5,12.999999999999998,18.33333333333333,13.777777777777777,13.333333333333332,16.166666666666668,13.777777777777777,12.777777777777777,16.11111111111111,13.055555555555555,16.61111111111111,14.055555555555554,11.77777777777778,6.222222222222223,17.444444444444443,13.777777777777777,14.444444444444445,12.666666666666664,12.999999999999998,17.166666666666664,10.22222222222222,11.333333333333332,6.722222222222223,21.11111111111111,14.666666666666666,8.277777777777777,9.77777777777778,20.11111111111111,9.000000000000002,15.88888888888889,17.388888888888886,17.83333333333333,12.111111111111107,17.055555555555557,9.5,14.222222222222223,12.88888888888889,9.166666666666666,12.72222222222222,18.5,12.22222222222222,11.166666666666668,8.61111111111111,10.111111111111112,17.72222222222222,9.833333333333334,14.000000000000002,10.72222222222222,12.388888888888888,6.333333333333332,10.555555555555555,17.0,16.5,6.500000000000002,13.166666666666668,9.000000000000002,15.88888888888889,10.166666666666664,15.777777777777777,13.555555555555554,15.777777777777777,9.666666666666666,15.277777777777777,11.944444444444445,13.333333333333332,12.72222222222222,11.77777777777778,13.777777777777777,19.388888888888893,13.333333333333332,16.555555555555554,9.888888888888888,16.444444444444446,12.611111111111112,15.0,14.333333333333332,12.833333333333334,13.277777777777777,13.277777777777777,17.88888888888889,13.444444444444446,17.72222222222222,13.333333333333332,12.555555555555555,14.944444444444445,16.222222222222225,9.27777777777778,13.055555555555555,7.444444444444444,18.94444444444444,13.833333333333332,11.444444444444445,13.61111111111111,10.555555555555555,16.61111111111111,19.5,11.38888888888889,12.999999999999998,13.444444444444446,19.833333333333336,14.888888888888888
