,0
0,2
1,1
2,1
3,1
4,0
5,1
6,1
7,1
8,0
9,0
10,1
11,2
12,0
13,0
14,2
15,2
16,0
17,0
18,0
19,0
20,2
21,0
22,0
23,0
24,0
25,0
26,2
27,2
28,1
29,0
30,1
31,0
32,0
33,0
34,0
35,0
36,2
37,2
38,0
39,0
40,2
41,2
42,0
43,1
44,0
45,0
46,0
47,1
48,2
49,2
50,0
51,0
52,0
53,2
54,2
55,2
56,0
57,0
58,2
59,0
60,0
61,2
62,0
63,2
64,0
65,2
66,2
67,0
68,0
69,2
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,2
81,0
82,0
83,0
84,0
85,0
86,2
87,0
88,0
89,2
90,1
91,1
92,1
93,1
94,1
95,1
96,1
97,1
98,1
99,1
100,1
101,1
102,1
103,1
104,1
105,1
106,1
107,1
108,1
109,1
110,1
111,1
112,1
113,1
114,1
115,2
116,2
117,2
118,2
119,2
120,2
121,2
122,2
123,2
124,2
125,2
126,2
127,2
128,2
129,2
130,2
131,2
132,2
133,2
134,2
135,2
136,2
137,2
138,2
139,2
140,2
141,2
142,2
143,2
144,2
145,2
146,2
147,2
148,2
149,2
150,2
151,2
152,2
153,2
154,2
155,2
156,2
157,2
158,2
159,2
160,2
161,2
162,2
163,2
164,2
165,2
166,2
167,2
168,2
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,1
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,2
198,2
199,0
200,0
201,2
202,2
203,2
204,2
205,1
206,1
207,2
208,0
209,2
210,2
211,0
212,0
213,2
214,2
215,0
216,0
217,0
218,0
219,2
220,2
221,0
222,0
223,0
224,2
225,0
226,2
227,0
228,0
229,2
230,2
231,0
232,0
233,0
234,0
235,0
236,0
237,2
238,0
239,0
240,2
241,0
242,2
243,2
244,2
245,2
246,2
247,2
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
256,2
257,2
258,0
259,2
260,0
261,0
262,0
263,0
264,0
265,0
266,0
267,0
268,0
269,0
270,0
271,0
272,0
273,0
274,1
275,1
276,1
277,1
278,1
279,0
280,1
281,0
282,1
283,0
284,0
285,1
286,1
287,1
288,1
289,1
290,1
291,1
292,0
293,1
294,1
295,1
296,1
297,1
298,1
299,1
300,1
301,1
302,1
303,1
304,1
305,0
306,1
307,1
308,1
309,1
310,0
311,1
312,1
313,1
314,1
315,1
316,1
317,1
318,1
319,1
320,1
321,1
322,1
323,1
324,1
325,1
326,1
327,1
328,1
329,1
330,1
331,1
332,1
333,1
334,1
335,1
336,1
337,1
338,1
339,1
340,1
341,1
342,1
343,1
344,1
345,1
346,1
347,1
348,1
349,1
350,1
351,1
352,1
353,1
354,1
355,1
356,1
357,1
358,1
359,1
360,1
361,1
362,2
363,2
364,2
365,2
366,2
367,2
368,2
369,2
370,2
371,2
372,0
373,0
374,0
375,0
376,0
377,2
378,1
379,0
380,0
381,0
382,0
383,0
384,1
385,0
386,0
387,1
388,1
389,0
390,1
391,0
392,1
393,0
394,1
395,1
396,2
397,2
398,2
399,2
400,0
401,0
402,0
403,0
404,0
405,0
406,0
407,1
408,1
409,2
410,0
411,2
412,1
413,2
414,2
415,2
416,0
417,1
418,2
419,0
420,2
421,0
422,1
423,0
424,0
425,0
426,0
427,2
428,0
429,0
430,1
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,1
446,1
447,1
448,1
449,1
450,1
451,1
452,1
453,1
454,1
455,1
456,1
457,1
458,1
459,1
460,1
461,1
462,1
463,1
464,1
465,1
466,1
467,1
468,1
469,1
470,1
471,1
472,1
473,1
474,0
475,1
476,1
477,1
478,1
479,1
480,1
481,1
482,1
483,1
484,1
485,1
486,0
487,1
488,1
489,1
490,1
491,1
492,0
493,0
494,1
495,1
496,0
497,1
498,0
499,1
500,0
501,1
502,1
503,1
504,1
505,0
506,1
507,1
508,1
509,1
510,1
511,1
512,1
513,1
514,1
515,1
516,1
517,1
518,1
519,1
520,1
521,1
522,1
523,1
524,1
525,0
526,0
527,0
528,2
529,0
530,0
531,2
532,0
533,0
534,1
535,0
536,0
537,2
538,0
539,0
540,2
541,2
542,0
543,0
544,2
545,0
546,0
547,0
548,0
549,0
550,0
551,0
552,0
553,0
554,0
555,0
556,2
557,2
558,0
559,2
560,2
561,0
562,2
563,2
564,2
565,2
566,0
567,0
568,2
569,2
570,0
571,0
572,0
573,0
574,0
575,0
576,0
577,1
578,1
579,1
580,1
581,1
582,1
583,1
584,1
585,1
586,1
587,1
588,1
589,1
590,1
591,1
592,1
593,1
594,1
595,1
596,1
597,2
598,2
599,2
600,1
601,1
602,1
603,1
604,1
605,0
606,1
607,0
608,0
609,1
610,1
611,1
612,1
613,1
614,0
615,0
616,1
617,0
618,0
619,0
620,0
621,1
622,2
623,1
624,0
625,0
626,0
627,0
628,0
629,0
630,0
631,0
632,0
633,0
634,0
635,1
636,0
637,0
638,0
639,0
640,0
641,0
642,0
643,0
644,2
645,0
646,0
647,0
648,0
649,0
650,0
651,0
652,0
653,0
654,0
655,0
656,0
657,1
658,0
659,0
660,0
661,0
662,0
663,2
664,0
665,0
666,0
667,0
668,0
669,0
670,1
671,0
672,0
673,0
674,0
675,0
676,1
677,2
678,2
679,2
680,2
681,0
682,0
683,2
684,0
685,2
686,2
687,0
688,0
689,0
690,0
691,0
692,2
693,0
694,1
695,0
696,0
697,0
698,1
699,1
700,1
701,1
702,1
703,1
704,1
705,1
706,1
707,1
708,1
709,1
710,1
711,1
712,1
713,1
714,1
715,1
716,1
717,1
718,1
719,1
720,1
721,1
722,1
723,1
724,1
725,1
726,1
727,1
728,1
729,1
730,1
731,1
